year,age,gender,geo,geo_name,deaths,population
2018,Aged 10-14,2,E12000006,East,16,176916
2018,Aged 15-19,2,E12000006,East,29,164701
2018,Aged 20-24,2,E12000006,East,38,172629
2018,Aged 25-29,2,E12000006,East,57,198433
2018,Aged 30-34,2,E12000006,East,67,207544
2018,Aged 35-39,2,E12000006,East,131,210357
2018,Aged 40-44,2,E12000006,East,172,196170
2018,Aged 45-49,2,E12000006,East,308,219595
2018,Aged 50-54,2,E12000006,East,518,227391
2018,Aged 55-59,2,E12000006,East,682,203779
2018,Aged 60-64,2,E12000006,East,956,176228
2018,Aged 65-69,2,E12000006,East,1472,168393
2018,Aged 70-74,2,E12000006,East,2369,171104
2018,Aged 75-79,2,E12000006,East,3085,117465
2018,Aged 80-84,2,E12000006,East,4564,93165
2018,Aged 85-89,2,E12000006,East,6080,63038
2018,Aged 90 and over,2,E12000006,East,9056,41707
2018,Aged under 1,0,E12000007,London,383,120612
2018,Aged 1 to 4,0,E12000007,London,60,462463
2018,Aged 5 to 9,0,E12000007,London,45,562408
2018,Aged 10-14,0,E12000007,London,51,513697
2018,Aged 15-19,0,E12000007,London,110,465283
2018,Aged 20-24,0,E12000007,London,207,628273
2018,Aged 25-29,0,E12000007,London,247,801689
2018,Aged 30-34,0,E12000007,London,329,829409
2018,Aged 35-39,0,E12000007,London,498,769481
2018,Aged 40-44,0,E12000007,London,638,647954
2018,Aged 45-49,0,E12000007,London,1052,603043
2018,Aged 50-54,0,E12000007,London,1664,569090
2018,Aged 55-59,0,E12000007,London,2054,478678
2018,Aged 60-64,0,E12000007,London,2550,367957
2018,Aged 65-69,0,E12000007,London,3506,297598
2018,Aged 70-74,0,E12000007,London,4665,256132
2018,Aged 75-79,0,E12000007,London,5837,182198
2018,Aged 80-84,0,E12000007,London,7644,140529
2018,Aged 85-89,0,E12000007,London,8671,86400
2018,Aged 90 and over,0,E12000007,London,10185,50441
2018,Aged under 1,1,E12000007,London,208,62104
2018,Aged 1 to 4,1,E12000007,London,32,236664
2018,Aged 5 to 9,1,E12000007,London,25,287367
2018,Aged 10-14,1,E12000007,London,28,262835
2018,Aged 15-19,1,E12000007,London,77,236153
2018,Aged 20-24,1,E12000007,London,149,301107
2018,Aged 25-29,1,E12000007,London,170,371642
2018,Aged 30-34,1,E12000007,London,221,399666
2018,Aged 35-39,1,E12000007,London,315,380530
2018,Aged 40-44,1,E12000007,London,399,323149
2018,Aged 45-49,1,E12000007,London,655,298360
2018,Aged 50-54,1,E12000007,London,1013,278547
2018,Aged 55-59,1,E12000007,London,1274,234143
2018,Aged 60-64,1,E12000007,London,1516,179342
2018,Aged 65-69,1,E12000007,London,2102,141221
2018,Aged 70-74,1,E12000007,London,2737,118874
2018,Aged 75-79,1,E12000007,London,3243,80953
2018,Aged 80-84,1,E12000007,London,3929,60359
2018,Aged 85-89,1,E12000007,London,4006,33643
2018,Aged 90 and over,1,E12000007,London,3463,16290
2018,Aged under 1,2,E12000007,London,175,58508
2018,Aged 1 to 4,2,E12000007,London,28,225799
2018,Aged 5 to 9,2,E12000007,London,20,275041
2018,Aged 10-14,2,E12000007,London,23,250862
2018,Aged 15-19,2,E12000007,London,33,229130
2018,Aged 20-24,2,E12000007,London,58,327166
2018,Aged 25-29,2,E12000007,London,77,430047
2018,Aged 30-34,2,E12000007,London,108,429743
2018,Aged 35-39,2,E12000007,London,183,388951
2018,Aged 40-44,2,E12000007,London,239,324805
2018,Aged 45-49,2,E12000007,London,397,304683
2018,Aged 50-54,2,E12000007,London,651,290543
2018,Aged 55-59,2,E12000007,London,780,244535
2018,Aged 60-64,2,E12000007,London,1034,188615
2018,Aged 65-69,2,E12000007,London,1404,156377
2018,Aged 70-74,2,E12000007,London,1928,137258
2018,Aged 75-79,2,E12000007,London,2594,101245
2018,Aged 80-84,2,E12000007,London,3715,80170
2018,Aged 85-89,2,E12000007,London,4665,52757
2018,Aged 90 and over,2,E12000007,London,6722,34151
2018,Aged under 1,0,E12000008,South East,353,97318
2018,Aged 1 to 4,0,E12000008,South East,46,417060
2018,Aged 5 to 9,0,E12000008,South East,37,563251
2018,Aged 10-14,0,E12000008,South East,37,539576
2018,Aged 15-19,0,E12000008,South East,112,513717
2018,Aged 20-24,0,E12000008,South East,177,539660
2018,Aged 25-29,0,E12000008,South East,226,557729
2018,Aged 30-34,0,E12000008,South East,316,574669
2018,Aged 35-39,0,E12000008,South East,428,603234
2018,Aged 40-44,0,E12000008,South East,663,580252
2018,Aged 45-49,0,E12000008,South East,1132,646703
2018,Aged 50-54,0,E12000008,South East,1713,667024
2018,Aged 55-59,0,E12000008,South East,2464,600548
2018,Aged 60-64,0,E12000008,South East,3306,503697
2018,Aged 65-69,0,E12000008,South East,4878,468052
2018,Aged 70-74,0,E12000008,South East,7805,469809
2018,Aged 75-79,0,E12000008,South East,9363,318239
2018,Aged 80-84,0,E12000008,South East,12855,241556
2018,Aged 85-89,0,E12000008,South East,16068,154394
2018,Aged 90 and over,0,E12000008,South East,20644,93757
2018,Aged under 1,1,E12000008,South East,214,50157
2018,Aged 1 to 4,1,E12000008,South East,20,213798
2018,Aged 5 to 9,1,E12000008,South East,18,289479
2018,Aged 10-14,1,E12000008,South East,25,277345
2018,Aged 15-19,1,E12000008,South East,68,263869
2018,Aged 20-24,1,E12000008,South East,129,272300
2018,Aged 25-29,1,E12000008,South East,154,275174
2018,Aged 30-34,1,E12000008,South East,200,279769
2018,Aged 35-39,1,E12000008,South East,261,293838
2018,Aged 40-44,1,E12000008,South East,406,285384
2018,Aged 45-49,1,E12000008,South East,619,318109
2018,Aged 50-54,1,E12000008,South East,1019,329107
2018,Aged 55-59,1,E12000008,South East,1447,297349
2018,Aged 60-64,1,E12000008,South East,2005,247968
2018,Aged 65-69,1,E12000008,South East,2949,225023
2018,Aged 70-74,1,E12000008,South East,4559,224071
2018,Aged 75-79,1,E12000008,South East,5315,146705
2018,Aged 80-84,1,E12000008,South East,6678,106246
2018,Aged 85-89,1,E12000008,South East,7277,60890
2018,Aged 90 and over,1,E12000008,South East,6847,29592
2018,Aged under 1,2,E12000008,South East,139,47161
2018,Aged 1 to 4,2,E12000008,South East,26,203262
2018,Aged 5 to 9,2,E12000008,South East,19,273772
2018,Aged 10-14,2,E12000008,South East,12,262231
2018,Aged 15-19,2,E12000008,South East,44,249848
2018,Aged 20-24,2,E12000008,South East,48,267360
2018,Aged 25-29,2,E12000008,South East,72,282555
2018,Aged 30-34,2,E12000008,South East,116,294900
2018,Aged 35-39,2,E12000008,South East,167,309396
2018,Aged 40-44,2,E12000008,South East,257,294868
2018,Aged 45-49,2,E12000008,South East,513,328594
2018,Aged 50-54,2,E12000008,South East,694,337917
2018,Aged 55-59,2,E12000008,South East,1017,303199
2018,Aged 60-64,2,E12000008,South East,1301,255729
2018,Aged 65-69,2,E12000008,South East,1929,243029
2018,Aged 70-74,2,E12000008,South East,3246,245738
2018,Aged 75-79,2,E12000008,South East,4048,171534
2018,Aged 80-84,2,E12000008,South East,6177,135310
2018,Aged 85-89,2,E12000008,South East,8791,93504
2018,Aged 90 and over,2,E12000008,South East,13797,64165
2018,Aged under 1,0,E12000009,South West,197,54686
2018,Aged 1 to 4,0,E12000009,South West,23,235271
2018,Aged 5 to 9,0,E12000009,South West,18,316159
2018,Aged 10-14,0,E12000009,South West,26,304028
2018,Aged 15-19,0,E12000009,South West,72,305805
2018,Aged 20-24,0,E12000009,South West,127,342922
2018,Aged 25-29,0,E12000009,South West,157,338405
2018,Aged 30-34,0,E12000009,South West,245,337662
2018,Aged 35-39,0,E12000009,South West,303,335344
2018,Aged 40-44,0,E12000009,South West,442,316344
2018,Aged 45-49,0,E12000009,South West,753,377051
2018,Aged 50-54,0,E12000009,South West,1148,404532
2018,Aged 55-59,0,E12000009,South West,1647,380021
2018,Aged 60-64,0,E12000009,South West,2251,336389
2018,Aged 65-69,0,E12000009,South West,3406,330063
2018,Aged 70-74,0,E12000009,South West,5433,331909
2018,Aged 75-79,0,E12000009,South West,6617,224983
2018,Aged 80-84,0,E12000009,South West,9111,166896
2018,Aged 85-89,0,E12000009,South West,11283,107145
2018,Aged 90 and over,0,E12000009,South West,14568,64086
2018,Aged under 1,1,E12000009,South West,104,28111
2018,Aged 1 to 4,1,E12000009,South West,13,120552
2018,Aged 5 to 9,1,E12000009,South West,11,162226
2018,Aged 10-14,1,E12000009,South West,17,155459
2018,Aged 15-19,1,E12000009,South West,49,156397
2018,Aged 20-24,1,E12000009,South West,90,174281
2018,Aged 25-29,1,E12000009,South West,115,169393
2018,Aged 30-34,1,E12000009,South West,150,165932
2018,Aged 35-39,1,E12000009,South West,178,165678
2018,Aged 40-44,1,E12000009,South West,292,155307
2018,Aged 45-49,1,E12000009,South West,472,184664
2018,Aged 50-54,1,E12000009,South West,711,198168
2018,Aged 55-59,1,E12000009,South West,957,186614
2018,Aged 60-64,1,E12000009,South West,1315,163443
2018,Aged 65-69,1,E12000009,South West,2041,159011
2018,Aged 70-74,1,E12000009,South West,3176,159614
2018,Aged 75-79,1,E12000009,South West,3726,105649
2018,Aged 80-84,1,E12000009,South West,4850,74555
2018,Aged 85-89,1,E12000009,South West,5268,42828
2018,Aged 90 and over,1,E12000009,South West,4977,20116
2018,Aged under 1,2,E12000009,South West,93,26575
2018,Aged 1 to 4,2,E12000009,South West,10,114719
2018,Aged 5 to 9,2,E12000009,South West,7,153933
2018,Aged 10-14,2,E12000009,South West,9,148569
2018,Aged 15-19,2,E12000009,South West,23,149408
2018,Aged 20-24,2,E12000009,South West,37,168641
2018,Aged 25-29,2,E12000009,South West,42,169012
2018,Aged 30-34,2,E12000009,South West,95,171730
2018,Aged 35-39,2,E12000009,South West,125,169666
2018,Aged 40-44,2,E12000009,South West,150,161037
2018,Aged 45-49,2,E12000009,South West,281,192387
2018,Aged 50-54,2,E12000009,South West,437,206364
2018,Aged 55-59,2,E12000009,South West,690,193407
2018,Aged 60-64,2,E12000009,South West,936,172946
2018,Aged 65-69,2,E12000009,South West,1365,171052
2018,Aged 70-74,2,E12000009,South West,2257,172295
2018,Aged 75-79,2,E12000009,South West,2891,119334
2018,Aged 80-84,2,E12000009,South West,4261,92341
2018,Aged 85-89,2,E12000009,South West,6015,64317
2018,Aged 90 and over,2,E12000009,South West,9591,43970
2018,Aged under 1,0,W92000004,Wales,109,31728
2018,Aged 1 to 4,0,W92000004,Wales,26,134242
2018,Aged 5 to 9,0,W92000004,Wales,19,180641
2018,Aged 10-14,0,W92000004,Wales,20,174698
2018,Aged 15-19,0,W92000004,Wales,54,171677
2018,Aged 20-24,0,W92000004,Wales,72,194870
2018,Aged 25-29,0,W92000004,Wales,122,191107
2018,Aged 30-34,0,W92000004,Wales,151,187418
2018,Aged 35-39,0,W92000004,Wales,226,182425
2018,Aged 40-44,0,W92000004,Wales,316,169179
2018,Aged 45-49,0,W92000004,Wales,494,205692
2018,Aged 50-54,0,W92000004,Wales,767,220132
2018,Aged 55-59,0,W92000004,Wales,1190,210510
2018,Aged 60-64,0,W92000004,Wales,1586,187164
2018,Aged 65-69,0,W92000004,Wales,2441,181820
2018,Aged 70-74,0,W92000004,Wales,3684,173267
2018,Aged 75-79,0,W92000004,Wales,4428,120088
2018,Aged 80-84,0,W92000004,Wales,5666,86432
2018,Aged 85-89,0,W92000004,Wales,6047,51632
2018,Aged 90 and over,0,W92000004,Wales,6988,29118
2018,Aged under 1,1,W92000004,Wales,63,16215
2018,Aged 1 to 4,1,W92000004,Wales,11,68648
2018,Aged 5 to 9,1,W92000004,Wales,12,92572
2018,Aged 10-14,1,W92000004,Wales,15,89620
2018,Aged 15-19,1,W92000004,Wales,34,88653
2018,Aged 20-24,1,W92000004,Wales,54,99699
2018,Aged 25-29,1,W92000004,Wales,91,94587
2018,Aged 30-34,1,W92000004,Wales,101,91678
2018,Aged 35-39,1,W92000004,Wales,147,89480
2018,Aged 40-44,1,W92000004,Wales,206,83152
2018,Aged 45-49,1,W92000004,Wales,303,100366
2018,Aged 50-54,1,W92000004,Wales,457,107350
2018,Aged 55-59,1,W92000004,Wales,706,103256
2018,Aged 60-64,1,W92000004,Wales,920,91394
2018,Aged 65-69,1,W92000004,Wales,1412,88947
2018,Aged 70-74,1,W92000004,Wales,2109,83782
2018,Aged 75-79,1,W92000004,Wales,2471,56122
2018,Aged 80-84,1,W92000004,Wales,2985,37963
2018,Aged 85-89,1,W92000004,Wales,2786,20293
2018,Aged 90 and over,1,W92000004,Wales,2267,9019
2018,Aged under 1,2,W92000004,Wales,46,15513
2018,Aged 1 to 4,2,W92000004,Wales,15,65594
2018,Aged 5 to 9,2,W92000004,Wales,7,88069
2018,Aged 10-14,2,W92000004,Wales,5,85078
2018,Aged 15-19,2,W92000004,Wales,20,83024
2018,Aged 20-24,2,W92000004,Wales,18,95171
2018,Aged 25-29,2,W92000004,Wales,31,96520
2018,Aged 30-34,2,W92000004,Wales,50,95740
2018,Aged 35-39,2,W92000004,Wales,79,92945
2018,Aged 40-44,2,W92000004,Wales,110,86027
2018,Aged 45-49,2,W92000004,Wales,191,105326
2018,Aged 50-54,2,W92000004,Wales,310,112782
2018,Aged 55-59,2,W92000004,Wales,484,107254
2018,Aged 60-64,2,W92000004,Wales,666,95770
2018,Aged 65-69,2,W92000004,Wales,1029,92873
2018,Aged 70-74,2,W92000004,Wales,1575,89485
2018,Aged 75-79,2,W92000004,Wales,1957,63966
2018,Aged 80-84,2,W92000004,Wales,2681,48469
2018,Aged 85-89,2,W92000004,Wales,3261,31339
2018,Aged 90 and over,2,W92000004,Wales,4721,20099
2019,Aged under 1,0,E12000001,North East,91,26484
2019,Aged 1 to 4,0,E12000001,North East,15,113511
2019,Aged 5 to 9,0,E12000001,North East,6,153512
2019,Aged 10-14,0,E12000001,North East,20,148887
2019,Aged 15-19,0,E12000001,North East,29,143597
2019,Aged 20-24,0,E12000001,North East,64,169736
2019,Aged 25-29,0,E12000001,North East,95,162999
2019,Aged 30-34,0,E12000001,North East,173,165840
2019,Aged 35-39,0,E12000001,North East,230,161177
2019,Aged 40-44,0,E12000001,North East,267,146127
2019,Aged 45-49,0,E12000001,North East,466,169493
2019,Aged 50-54,0,E12000001,North East,698,187949
2019,Aged 55-59,0,E12000001,North East,1039,187947
2019,Aged 60-64,0,E12000001,North East,1430,169020
2019,Aged 65-69,0,E12000001,North East,2074,149985
2019,Aged 70-74,0,E12000001,North East,3096,144110
2019,Aged 75-79,0,E12000001,North East,3469,96463
2019,Aged 80-84,0,E12000001,North East,4674,73999
2019,Aged 85-89,0,E12000001,North East,4970,43431
2019,Aged 90 and over,0,E12000001,North East,5131,22409
2019,Aged under 1,1,E12000001,North East,46,13605
2019,Aged 1 to 4,1,E12000001,North East,8,58264
2019,Aged 5 to 9,1,E12000001,North East,5,79081
2019,Aged 10-14,1,E12000001,North East,13,76083
2019,Aged 15-19,1,E12000001,North East,19,73567
2019,Aged 20-24,1,E12000001,North East,46,86077
2019,Aged 25-29,1,E12000001,North East,75,80239
2019,Aged 30-34,1,E12000001,North East,119,80392
2019,Aged 35-39,1,E12000001,North East,139,78422
2019,Aged 40-44,1,E12000001,North East,165,71662
2019,Aged 45-49,1,E12000001,North East,289,82846
2019,Aged 50-54,1,E12000001,North East,404,92099
2019,Aged 55-59,1,E12000001,North East,606,91847
2019,Aged 60-64,1,E12000001,North East,847,82799
2019,Aged 65-69,1,E12000001,North East,1189,73071
2019,Aged 70-74,1,E12000001,North East,1740,69403
2019,Aged 75-79,1,E12000001,North East,1870,44660
2019,Aged 80-84,1,E12000001,North East,2338,31977
2019,Aged 85-89,1,E12000001,North East,2261,16913
2019,Aged 90 and over,1,E12000001,North East,1779,7052
2019,Aged under 1,2,E12000001,North East,45,12879
2019,Aged 1 to 4,2,E12000001,North East,7,55247
2019,Aged 5 to 9,2,E12000001,North East,1,74431
2019,Aged 10-14,2,E12000001,North East,7,72804
2019,Aged 15-19,2,E12000001,North East,10,70030
2019,Aged 20-24,2,E12000001,North East,18,83659
2019,Aged 25-29,2,E12000001,North East,20,82760
2019,Aged 30-34,2,E12000001,North East,54,85448
2019,Aged 35-39,2,E12000001,North East,91,82755
2019,Aged 40-44,2,E12000001,North East,102,74465
2019,Aged 45-49,2,E12000001,North East,177,86647
2019,Aged 50-54,2,E12000001,North East,294,95850
2019,Aged 55-59,2,E12000001,North East,433,96100
2019,Aged 60-64,2,E12000001,North East,583,86221
2019,Aged 65-69,2,E12000001,North East,885,76914
2019,Aged 70-74,2,E12000001,North East,1356,74707
2019,Aged 75-79,2,E12000001,North East,1599,51803
2019,Aged 80-84,2,E12000001,North East,2336,42022
2019,Aged 85-89,2,E12000001,North East,2709,26518
2019,Aged 90 and over,2,E12000001,North East,3352,15357
2019,Aged under 1,0,E12000002,North West,364,80806
2019,Aged 1 to 4,0,E12000002,North West,61,341183
2019,Aged 5 to 9,0,E12000002,North West,30,450751
2019,Aged 10-14,0,E12000002,North West,48,439573
2019,Aged 15-19,0,E12000002,North West,83,410323
2019,Aged 20-24,0,E12000002,North West,158,460571
2019,Aged 25-29,0,E12000002,North West,255,486376
2019,Aged 30-34,0,E12000002,North West,344,495479
2019,Aged 35-39,0,E12000002,North West,470,474705
2019,Aged 40-44,0,E12000002,North West,665,428019
2019,Aged 45-49,0,E12000002,North West,1291,485306
2019,Aged 50-54,0,E12000002,North West,1924,520008
2019,Aged 55-59,0,E12000002,North West,2741,498693
2019,Aged 60-64,0,E12000002,North West,3650,421451
2019,Aged 65-69,0,E12000002,North West,4936,378257
2019,Aged 70-74,0,E12000002,North West,7790,371213
2019,Aged 75-79,0,E12000002,North West,9416,260086
2019,Aged 80-84,0,E12000002,North West,11953,190011
2019,Aged 85-89,0,E12000002,North West,12268,109633
2019,Aged 90 and over,0,E12000002,North West,13569,60823
2019,Aged under 1,1,E12000002,North West,200,41430
2019,Aged 1 to 4,1,E12000002,North West,36,175226
2019,Aged 5 to 9,1,E12000002,North West,12,230995
2019,Aged 10-14,1,E12000002,North West,21,226027
2019,Aged 15-19,1,E12000002,North West,51,209432
2019,Aged 20-24,1,E12000002,North West,116,228620
2019,Aged 25-29,1,E12000002,North West,166,238678
2019,Aged 30-34,1,E12000002,North West,222,241131
2019,Aged 35-39,1,E12000002,North West,291,232886
2019,Aged 40-44,1,E12000002,North West,404,211870
2019,Aged 45-49,1,E12000002,North West,792,240026
2019,Aged 50-54,1,E12000002,North West,1217,257269
2019,Aged 55-59,1,E12000002,North West,1629,246632
2019,Aged 60-64,1,E12000002,North West,2150,208075
2019,Aged 65-69,1,E12000002,North West,2945,185531
2019,Aged 70-74,1,E12000002,North West,4443,178818
2019,Aged 75-79,1,E12000002,North West,5182,120578
2019,Aged 80-84,1,E12000002,North West,6059,82872
2019,Aged 85-89,1,E12000002,North West,5579,42695
2019,Aged 90 and over,1,E12000002,North West,4524,18909
2019,Aged under 1,2,E12000002,North West,164,39376
2019,Aged 1 to 4,2,E12000002,North West,25,165957
2019,Aged 5 to 9,2,E12000002,North West,18,219756
2019,Aged 10-14,2,E12000002,North West,27,213546
2019,Aged 15-19,2,E12000002,North West,32,200891
2019,Aged 20-24,2,E12000002,North West,42,231951
2019,Aged 25-29,2,E12000002,North West,89,247698
2019,Aged 30-34,2,E12000002,North West,122,254348
2019,Aged 35-39,2,E12000002,North West,179,241819
2019,Aged 40-44,2,E12000002,North West,261,216149
2019,Aged 45-49,2,E12000002,North West,499,245280
2019,Aged 50-54,2,E12000002,North West,707,262739
2019,Aged 55-59,2,E12000002,North West,1112,252061
2019,Aged 60-64,2,E12000002,North West,1500,213376
2019,Aged 65-69,2,E12000002,North West,1991,192726
2019,Aged 70-74,2,E12000002,North West,3347,192395
2019,Aged 75-79,2,E12000002,North West,4234,139508
2019,Aged 80-84,2,E12000002,North West,5894,107139
2019,Aged 85-89,2,E12000002,North West,6689,66938
2019,Aged 90 and over,2,E12000002,North West,9045,41914
2019,Aged under 1,0,E12000003,Yorkshire and The Humber,247,58933
2019,Aged 1 to 4,0,E12000003,Yorkshire and The Humber,38,251327
2019,Aged 5 to 9,0,E12000003,Yorkshire and The Humber,26,332223
2019,Aged 10-14,0,E12000003,Yorkshire and The Humber,28,324390
2019,Aged 15-19,0,E12000003,Yorkshire and The Humber,78,313493
2019,Aged 20-24,0,E12000003,Yorkshire and The Humber,146,362262
2019,Aged 25-29,0,E12000003,Yorkshire and The Humber,192,357175
2019,Aged 30-34,0,E12000003,Yorkshire and The Humber,252,358785
2019,Aged 35-39,0,E12000003,Yorkshire and The Humber,393,345869
2019,Aged 40-44,0,E12000003,Yorkshire and The Humber,502,313661
2019,Aged 45-49,0,E12000003,Yorkshire and The Humber,850,360810
2019,Aged 50-54,0,E12000003,Yorkshire and The Humber,1264,382823
2019,Aged 55-59,0,E12000003,Yorkshire and The Humber,1868,363783
2019,Aged 60-64,0,E12000003,Yorkshire and The Humber,2481,313129
2019,Aged 65-69,0,E12000003,Yorkshire and The Humber,3564,281975
2019,Aged 70-74,0,E12000003,Yorkshire and The Humber,5511,278575
2019,Aged 75-79,0,E12000003,Yorkshire and The Humber,6708,190952
2019,Aged 80-84,0,E12000003,Yorkshire and The Humber,8782,143497
2019,Aged 85-89,0,E12000003,Yorkshire and The Humber,9266,84652
2019,Aged 90 and over,0,E12000003,Yorkshire and The Humber,10350,46337
2019,Aged under 1,1,E12000003,Yorkshire and The Humber,137,30195
2019,Aged 1 to 4,1,E12000003,Yorkshire and The Humber,19,128559
2019,Aged 5 to 9,1,E12000003,Yorkshire and The Humber,15,170130
2019,Aged 10-14,1,E12000003,Yorkshire and The Humber,19,166186
2019,Aged 15-19,1,E12000003,Yorkshire and The Humber,47,160009
2019,Aged 20-24,1,E12000003,Yorkshire and The Humber,92,180577
2019,Aged 25-29,1,E12000003,Yorkshire and The Humber,128,176850
2019,Aged 30-34,1,E12000003,Yorkshire and The Humber,179,174451
2019,Aged 35-39,1,E12000003,Yorkshire and The Humber,263,170140
2019,Aged 40-44,1,E12000003,Yorkshire and The Humber,323,155952
2019,Aged 45-49,1,E12000003,Yorkshire and The Humber,523,178536
2019,Aged 50-54,1,E12000003,Yorkshire and The Humber,770,189476
2019,Aged 55-59,1,E12000003,Yorkshire and The Humber,1105,180274
2019,Aged 60-64,1,E12000003,Yorkshire and The Humber,1481,154620
2019,Aged 65-69,1,E12000003,Yorkshire and The Humber,2164,138127
2019,Aged 70-74,1,E12000003,Yorkshire and The Humber,3148,133575
2019,Aged 75-79,1,E12000003,Yorkshire and The Humber,3657,88668
2019,Aged 80-84,1,E12000003,Yorkshire and The Humber,4503,62763
2019,Aged 85-89,1,E12000003,Yorkshire and The Humber,4121,32975
2019,Aged 90 and over,1,E12000003,Yorkshire and The Humber,3574,14496
2019,Aged under 1,2,E12000003,Yorkshire and The Humber,110,28738
2019,Aged 1 to 4,2,E12000003,Yorkshire and The Humber,19,122768
2019,Aged 5 to 9,2,E12000003,Yorkshire and The Humber,11,162093
2019,Aged 10-14,2,E12000003,Yorkshire and The Humber,9,158204
2019,Aged 15-19,2,E12000003,Yorkshire and The Humber,31,153484
2019,Aged 20-24,2,E12000003,Yorkshire and The Humber,54,181685
2019,Aged 25-29,2,E12000003,Yorkshire and The Humber,64,180325
2019,Aged 30-34,2,E12000003,Yorkshire and The Humber,73,184334
2019,Aged 35-39,2,E12000003,Yorkshire and The Humber,130,175729
2019,Aged 40-44,2,E12000003,Yorkshire and The Humber,179,157709
2019,Aged 45-49,2,E12000003,Yorkshire and The Humber,327,182274
2019,Aged 50-54,2,E12000003,Yorkshire and The Humber,494,193347
2019,Aged 55-59,2,E12000003,Yorkshire and The Humber,763,183509
2019,Aged 60-64,2,E12000003,Yorkshire and The Humber,1000,158509
2019,Aged 65-69,2,E12000003,Yorkshire and The Humber,1400,143848
2019,Aged 70-74,2,E12000003,Yorkshire and The Humber,2363,145000
2019,Aged 75-79,2,E12000003,Yorkshire and The Humber,3051,102284
2019,Aged 80-84,2,E12000003,Yorkshire and The Humber,4279,80734
2019,Aged 85-89,2,E12000003,Yorkshire and The Humber,5145,51677
2019,Aged 90 and over,2,E12000003,Yorkshire and The Humber,6776,31841
2019,Aged under 1,0,E12000004,East Midlands,213,49440
2019,Aged 1 to 4,0,E12000004,East Midlands,30,214240
2019,Aged 5 to 9,0,E12000004,East Midlands,27,287663
2019,Aged 10-14,0,E12000004,East Midlands,32,280631
2019,Aged 15-19,0,E12000004,East Midlands,64,276505
2019,Aged 20-24,0,E12000004,East Midlands,112,316710
2019,Aged 25-29,0,E12000004,East Midlands,156,306677
2019,Aged 30-34,0,E12000004,East Midlands,187,308625
2019,Aged 35-39,0,E12000004,East Midlands,312,304044
2019,Aged 40-44,0,E12000004,East Midlands,393,282030
2019,Aged 45-49,0,E12000004,East Midlands,635,325913
2019,Aged 50-54,0,E12000004,East Midlands,1090,349321
2019,Aged 55-59,0,E12000004,East Midlands,1445,327657
2019,Aged 60-64,0,E12000004,East Midlands,2087,277507
2019,Aged 65-69,0,E12000004,East Midlands,2986,256901
2019,Aged 70-74,0,E12000004,East Midlands,4763,257011
2019,Aged 75-79,0,E12000004,East Midlands,5729,178038
2019,Aged 80-84,0,E12000004,East Midlands,7417,126634
2019,Aged 85-89,0,E12000004,East Midlands,8186,75609
2019,Aged 90 and over,0,E12000004,East Midlands,9565,42845
2019,Aged under 1,1,E12000004,East Midlands,127,25312
2019,Aged 1 to 4,1,E12000004,East Midlands,14,110084
2019,Aged 5 to 9,1,E12000004,East Midlands,19,146939
2019,Aged 10-14,1,E12000004,East Midlands,20,144098
2019,Aged 15-19,1,E12000004,East Midlands,39,141480
2019,Aged 20-24,1,E12000004,East Midlands,78,160000
2019,Aged 25-29,1,E12000004,East Midlands,106,152092
2019,Aged 30-34,1,E12000004,East Midlands,120,150373
2019,Aged 35-39,1,E12000004,East Midlands,186,149371
2019,Aged 40-44,1,E12000004,East Midlands,234,139434
2019,Aged 45-49,1,E12000004,East Midlands,359,160864
2019,Aged 50-54,1,E12000004,East Midlands,645,172995
2019,Aged 55-59,1,E12000004,East Midlands,854,162244
2019,Aged 60-64,1,E12000004,East Midlands,1230,137023
2019,Aged 65-69,1,E12000004,East Midlands,1781,125654
2019,Aged 70-74,1,E12000004,East Midlands,2756,124157
2019,Aged 75-79,1,E12000004,East Midlands,3157,83969
2019,Aged 80-84,1,E12000004,East Midlands,3821,56431
2019,Aged 85-89,1,E12000004,East Midlands,3792,30730
2019,Aged 90 and over,1,E12000004,East Midlands,3279,13315
2019,Aged under 1,2,E12000004,East Midlands,86,24128
2019,Aged 1 to 4,2,E12000004,East Midlands,16,104156
2019,Aged 5 to 9,2,E12000004,East Midlands,8,140724
2019,Aged 10-14,2,E12000004,East Midlands,12,136533
2019,Aged 15-19,2,E12000004,East Midlands,25,135025
2019,Aged 20-24,2,E12000004,East Midlands,34,156710
2019,Aged 25-29,2,E12000004,East Midlands,50,154585
2019,Aged 30-34,2,E12000004,East Midlands,67,158252
2019,Aged 35-39,2,E12000004,East Midlands,126,154673
2019,Aged 40-44,2,E12000004,East Midlands,159,142596
2019,Aged 45-49,2,E12000004,East Midlands,276,165049
2019,Aged 50-54,2,E12000004,East Midlands,445,176326
2019,Aged 55-59,2,E12000004,East Midlands,591,165413
2019,Aged 60-64,2,E12000004,East Midlands,857,140484
2019,Aged 65-69,2,E12000004,East Midlands,1205,131247
2019,Aged 70-74,2,E12000004,East Midlands,2007,132854
2019,Aged 75-79,2,E12000004,East Midlands,2572,94069
2019,Aged 80-84,2,E12000004,East Midlands,3596,70203
2019,Aged 85-89,2,E12000004,East Midlands,4394,44879
2019,Aged 90 and over,2,E12000004,East Midlands,6286,29530
2019,Aged under 1,0,E12000005,West Midlands,359,66295
2019,Aged 1 to 4,0,E12000005,West Midlands,45,280843
